5.000000000000000000e+00 5.135251510684803122e+00 5.235200644499089506e+00 5.335149778313375890e+00 5.335149778313375890e+00 5.815663499442074169e+00 6.315663499442074169e+00 6.815663499442075057e+00 6.815663499442075057e+00 7.092063881453673169e+00 7.352414407835464516e+00 7.612764934217256751e+00 7.612764934217256751e+00 8.005871687817014859e+00 8.390326267308076069e+00 8.774780846799135503e+00 8.774780846799135503e+00 9.033908018131146633e+00 9.290777579801904551e+00 9.547647141472662469e+00
5.000000000000000000e+00 4.537181599322384074e+00 4.047273270499761821e+00 3.557364941677140013e+00 3.557364941677140013e+00 3.517359855058568296e+00 3.517359855058567408e+00 3.517359855058566964e+00 3.517359855058566964e+00 3.110199433802465219e+00 2.683329894700968499e+00 2.256460355599471335e+00 2.256460355599471335e+00 2.508846876158136396e+00 2.828525896909189985e+00 3.148204917660243574e+00 3.148204917660243574e+00 3.575454685267352772e+00 4.004427910873651797e+00 4.433401136479950821e+00
-8.158350865671106789e+00 -6.970562789778433910e+00 -6.374557999663108987e+00 -6.145544555400881848e+00 -3.583528315781613571e+00 4.797655235695024167e-01 7.637403155975071911e+00 1.009157570113406699e+01 1.795964750889828920e+01 1.798332976571902009e+01 1.789935010460450826e+01 1.699814893967192475e+01 7.254560632507109474e+00 9.099397293493430183e+00 7.328214076694255397e+00 4.061342429215746286e+00 7.554916371713895629e-01 -3.926682891948455101e+00 -4.402403483955589003e+00 -3.341244102071586841e+00
